dataset,random_seed,forecast_model,cf_model,horizon,desired_change,fraction_std,forecast_smape,forecast_mase,validity_ratio,proximity,compactness,step_validity_auc
cif2016,39,gru,BaseNN,12,0.1,4.0,11.035120740527384,1.5141319376568336,0.8024691358024691,1.5184418267151818,0.017592592592592597,0.7125771604938271
cif2016,39,nbeats,ForecastCF,12,0.1,4.5,11.060504858335745,1.6652246934992538,0.8487654320987654,0.11443137127526606,0.7574074074074074,0.7717978395061729
cif2016,39,nbeats,BaseShift,12,0.1,4.5,11.060504858335745,1.6652246934992538,0.7854938271604938,0.26535478267092205,0.09074074074074075,0.6459297839506173
cif2016,39,nbeats,BaseNN,12,0.1,4.5,11.060504858335745,1.6652246934992538,0.8275462962962963,1.5184418267151818,0.017592592592592597,0.732253086419753
cif2016,39,wavenet,ForecastCF,12,0.1,4.5,9.229029622886715,1.3340127061485476,0.8466435185185185,0.11595267405422138,0.8476851851851853,0.7724729938271604
cif2016,39,wavenet,BaseShift,12,0.1,4.5,9.229029622886715,1.3340127061485476,0.7426697530864197,0.26535478267092205,0.09074074074074075,0.5358796296296297
cif2016,39,wavenet,BaseNN,12,0.1,4.5,9.229029622886715,1.3340127061485476,0.7444058641975309,1.5184418267151818,0.017592592592592597,0.5126350308641976
cif2016,39,seq2seq,ForecastCF,12,0.1,4.5,11.431560400721766,1.6217066261339284,0.8555169753086419,0.050043102905547074,0.8910493827160493,0.7737268518518519
cif2016,39,seq2seq,BaseShift,12,0.1,4.5,11.431560400721766,1.6217066261339284,0.7959104938271605,0.26535478267092205,0.09074074074074075,0.7191358024691358
cif2016,39,seq2seq,BaseNN,12,0.1,4.5,11.431560400721766,1.6217066261339284,0.8138503086419754,1.5184418267151818,0.017592592592592597,0.7203896604938271
cif2016,39,gru,ForecastCF,12,0.1,4.5,11.035120740527384,1.5141319376568336,0.8641975308641976,0.043756238855621306,0.8950617283950616,0.7898341049382717
cif2016,39,gru,BaseShift,12,0.1,4.5,11.035120740527384,1.5141319376568336,0.80054012345679,0.26535478267092205,0.09074074074074075,0.73070987654321
cif2016,39,gru,BaseNN,12,0.1,4.5,11.035120740527384,1.5141319376568336,0.8121141975308641,1.5184418267151818,0.017592592592592597,0.730516975308642
cif2016,39,nbeats,ForecastCF,12,0.1,5.0,11.060504858335745,1.6652246934992538,0.8510802469135803,0.10759361927342062,0.7915123456790122,0.7741126543209876
cif2016,39,nbeats,BaseShift,12,0.1,5.0,11.060504858335745,1.6652246934992538,0.7997685185185185,0.26535478267092205,0.09074074074074075,0.6852816358024691
cif2016,39,nbeats,BaseNN,12,0.1,5.0,11.060504858335745,1.6652246934992538,0.8315972222222222,1.5184418267151818,0.017592592592592597,0.734664351851852
cif2016,39,wavenet,ForecastCF,12,0.1,5.0,9.229029622886715,1.3340127061485476,0.8524305555555556,0.10634344675482439,0.8589506172839507,0.7788387345679013
cif2016,39,wavenet,BaseShift,12,0.1,5.0,9.229029622886715,1.3340127061485476,0.7573302469135803,0.26535478267092205,0.09074074074074075,0.5485146604938271
cif2016,39,wavenet,BaseNN,12,0.1,5.0,9.229029622886715,1.3340127061485476,0.7708333333333334,1.5184418267151818,0.017592592592592597,0.5715663580246914
cif2016,39,seq2seq,ForecastCF,12,0.1,5.0,11.431560400721766,1.6217066261339284,0.8570601851851852,0.04736317717398064,0.9058641975308641,0.7757523148148148
cif2016,39,seq2seq,BaseShift,12,0.1,5.0,11.431560400721766,1.6217066261339284,0.8032407407407407,0.26535478267092205,0.09074074074074075,0.7302276234567902
cif2016,39,seq2seq,BaseNN,12,0.1,5.0,11.431560400721766,1.6217066261339284,0.8209876543209875,1.5184418267151818,0.017592592592592597,0.7309027777777778
cif2016,39,gru,ForecastCF,12,0.1,5.0,11.035120740527384,1.5141319376568336,0.8647762345679013,0.04205048956472322,0.8995370370370371,0.7898341049382717
cif2016,39,gru,BaseShift,12,0.1,5.0,11.035120740527384,1.5141319376568336,0.8063271604938271,0.26535478267092205,0.09074074074074075,0.7360146604938271
cif2016,39,gru,BaseNN,12,0.1,5.0,11.035120740527384,1.5141319376568336,0.8171296296296297,1.5184418267151818,0.017592592592592597,0.7349537037037037
